,Unnamed: 0,text,reason,label,clean_text
203,203,"i continue to be unable to use it on my smartphone, and I am in great trouble, so I would like you to solve it.",unable to use on phone,1.0,i continue to be unable to use it on my smartphone and i be in great trouble so i would like you to solve it
204,204,this is still a garbage app.,app is not good,1.0,this be still a garbage app
205,205,an error 83 has occurred and the application is not running. i have a samsung s6 and android 7. best regards.,unable to use app,1.0,an error 83 have occur and the application be not run i have a samsung s6 and android 7 best regard
206,206,it is nice meeting app.,good app for conducting online meeting,0.0,it be nice meet app
207,207,little pricey given the lack of content.,streaming content is less,0.0,little pricey give the lack of content
208,208,"whenever i try to download a movie, i get an error code and nothing is downloaded.",unable to download movies,1.0,whenever i try to download a movie i get an error code and nothing be download
209,209,it runs without buffering but compromised picture quality.,video keeps buffering,0.0,it run without buffer but compromise picture quality
210,210,why am i paying for this stupid service.,unable to use the service,0.0,why be i pay for this stupid service
211,211,so as i did but my other apps are running smoothly and i also did internet speed test which show's arround 80+ mbps speed downloading and 5+ mpbs speed for uploading.,videos download time is slow,0.0,so as i do but my other apps be run smoothly and i also do internet speed test which show s arround 80 mbps speed download and 5 mpbs speed for upload
212,212,garbage as a mobile app.,app is not good,1.0,garbage as a mobile app
213,213,"i deleted and tried restalling the app again, but it said i had to add a card number before i could get it.",want to get card,0.0,i delete and try restalling the app again but it say i have to add a card number before i could get it
214,214,an excellent platform to meet and interact,good for group communication,1.0,an excellent platform to meet and interact
